Feature,Importance,Std
gics_sub_ind_Multi-Sector Holdings,1.7109733128996538,1.6914705938303598
issuer_cntry_domicile_name_United States of America,1.4288825695109892,1.4079289984851755
issuer_cntry_domicile_name_Switzerland,1.206112605219829,0.017790955452454682
top_1_shareholder_location_Switzerland,1.152079743859673,0.010357622879354267
hist_ev_usd,0.9777222455942933,0.03269738316038229
top_1_shareholder_location_United States,0.485516903764335,0.005134057480915999
top_3_shareholder_location_Germany,0.3800301425879411,0.004470723983445168
gics_sub_ind_Property & Casualty Insurance,0.376806281034618,0.4037956364872741
top_2_shareholder_percentage,0.34672479317271154,0.049065241737196175
return_usd,0.27894277338177176,0.02485147033516455
top_2_shareholder_location_Luxembourg,0.2578807399518155,0.006513614224672892
top_3_shareholder_location_United Kingdom,0.2577401534130388,0.250862217325988
top_3_shareholder_location_Luxembourg,0.24061083380394166,0.22708570744930512
hist_rd_exp_usd,0.14117184148108208,0.141930025282079
cntry_of_risk_US,0.13959579226417418,0.1891886127075395
hist_gross_profit_usd,0.1300924178092373,0.14010599421277448
hist_roic,0.12185490953220324,0.007232262240393084
hist_pe,0.10016288393109107,0.04994451620171958
gics_sub_ind_Financial Exchanges & Data,0.06438747490125252,0.010460759646377937
top_2_shareholder_location_Japan,0.056779076052180244,0.016995034574222245
hist_book_px,0.052725256014554134,0.022917195630299148
cntry_of_risk_NL,0.05051655202095162,0.0513727956960679
issuer_cntry_domicile_name_Netherlands,0.050516551259704556,0.051372794923224774
gics_sub_ind_Asset Management & Custody Banks,0.03639185091276431,0.009011223257346046
top_3_shareholder_location_Sweden,0.02439665260439483,0.003402638312053341
issuer_cntry_domicile_name_Bermuda,0.018504501003462792,0.00515623189278358
top_2_shareholder_location_France,0.016056551206759195,0.012818002667984274
cntry_of_risk_CA,0.014975626497090389,0.00414453357385014
issuer_cntry_domicile_name_Canada,0.014975447228266603,0.004144499851349792
shares_float,0.01321850191249041,0.0024038759916606978
cntry_of_risk_AU,0.01166926032220772,0.01718236550993879
gics_sub_ind_Investment Banking & Brokerage,0.011043959550704585,0.008030673920472964
top_3_shareholder_location_Norway,0.011029395706742662,0.009954158013471215
top_3_shareholder_location_Canada,0.009945556713319093,0.007947857465296693
issuer_cntry_domicile_name_Germany,0.009252177767564262,0.004695999418629526
cntry_of_risk_DE,0.009252177767564262,0.004695999418629526
hist_capex_sales,0.008208057628735332,0.013464368512302372
cntry_of_risk_HK,0.006848207578826759,0.005128974138841613
cntry_of_risk_BE,0.0063474028089842705,0.0024138942620481885
issuer_cntry_domicile_name_Belgium,0.00634651371112227,0.0024137361921532374
issuer_cntry_domicile_name_Hong Kong,0.005766489215204729,0.004343977809298849
top_2_shareholder_location_United States,0.005645368017610508,0.00044372359826638785
issuer_cntry_domicile_name_Sweden,0.003787245186032351,0.0035556578067996725
cntry_of_risk_SE,0.0037872451816838293,0.003555657803815393
top_1_shareholder_location_Australia,0.002977503099657497,0.022115960542976154
top_2_shareholder_location_Germany,0.0029464924525939296,0.006540541492455532
gics_sub_ind_Insurance Brokers,0.0023603824883764446,0.00040709785301373813
cntry_of_risk_GR,0.0014935322055009692,0.0029867701132104685
issuer_cntry_domicile_name_Greece,0.0014935322055009692,0.0029867701132104685
top_1_shareholder_location_Japan,0.0011890965138832144,0.00023631249547406696
top_2_shareholder_location_Sweden,0.0011511261159853348,0.00048146579928243227
issuer_cntry_domicile_name_Austria,0.0010907558252313265,0.002544139611558194
gics_sub_ind_Life & Health Insurance,0.0008742012650770903,0.0007486190990846353
cntry_of_risk_KR,0.0007765872624361236,0.0017464246188581
issuer_cntry_domicile_name_South Korea,0.0007765872624361236,0.0017464246188581
cntry_of_risk_ES,0.0007451848693733609,0.001069148932032249
issuer_cntry_domicile_name_Spain,0.0007451848675259498,0.0010691489297869339
cntry_of_risk_DK,0.0007388901745741805,0.0005221031006215071
