Feature,Importance,Std
top_2_shareholder_percentage,0.08156128479171605,0.008780617849307447
shares_float,0.04145184409734861,0.013905733165431694
top_2_shareholder_location_Luxembourg,0.032520759179177725,0.009511622431553441
return_usd,0.028057797421905194,0.0058470430225883805
shares_outstanding,0.024838393147641656,0.013326062941155344
top_3_shareholder_percentage,0.021694456973069896,0.006119477022887274
top_1_shareholder_location_Japan,0.018284478264856407,0.0062631812654203485
cntry_of_risk_GB,0.015882900283673895,0.005294652258032231
cntry_of_risk_US,0.015086745843303263,0.0022209462010364498
net_income_usd,0.014786296561030731,0.004860082269431084
vola,0.014497281470183842,0.004099926768180439
issuer_cntry_domicile_name_United States of America,0.013657821107165468,0.002768174842497045
top_3_shareholder_location_Luxembourg,0.012002859795144826,0.00628467144729671
hist_book_px,0.011183421097808177,0.021555574933464952
top_2_shareholder_location_Japan,0.011089504412241335,0.008479548041057404
hist_rd_exp_usd,0.010275141158478229,0.003019870207708105
beta,0.007566640336088615,0.0032174861097762322
issuer_cntry_domicile_name_United Kingdom,0.006626426021012955,0.002995755419590003
gics_sector_Industrials,0.006425128714863992,0.001953170552523847
gics_sub_ind_Diversified Banks,0.006080088258049144,0.005214471990581864
gics_sub_ind_Rail Transportation,0.00599012581480225,0.0015004489099091681
hist_roe,0.004847537967818616,0.0014893819914694646
top_2_shareholder_location_Ireland,0.004713982251850046,0.0056478771095704
top_2_shareholder_location_United States,0.004537957435617257,0.0011653084971662692
hist_roa,0.004117818641619942,0.002900982107357036
cntry_of_risk_AU,0.003915343025197582,0.0023282183660264934
cntry_of_risk_IN,0.0038282450307597247,0.0013161654969773538
top_1_shareholder_location_Australia,0.00368151621241426,0.0024111120548554444
hist_asset_turnover,0.003655258862525623,0.0023331489612552765
gics_sub_ind_Aerospace & Defense,0.0036212691299605027,0.001723526721555727
top_1_shareholder_location_India,0.0035198208952722855,0.0012279689490612548
issuer_cntry_domicile_name_India,0.0035198208952720855,0.0012279689490612014
top_1_shareholder_location_Canada,0.0034688716018090983,0.002560301590890748
issuer_cntry_domicile_name_Japan,0.0034302088282316956,0.005648706901190966
cntry_of_risk_JP,0.0034302088282308187,0.005648706901190667
gics_sub_ind_Interactive Media & Services,0.0031033543149133315,0.001251531358597024
issuer_cntry_domicile_name_Finland,0.0028153751439587427,0.003965864419742206
cntry_of_risk_FI,0.002815375143958687,0.003965864419742152
gics_sub_ind_Application Software,0.002765860208784332,0.0023923422156782027
