Feature,Importance,Std
yeo_joh_top_3_shareholder_percentage,0.04440261678405601,0.007291008104726807
yeo_joh_vola,0.04334570397250063,0.007932669598458508
yeo_joh_top_2_shareholder_percentage,0.035833198643072287,0.006671349377951125
yeo_joh_return_usd,0.03404483799213154,0.007562475408741376
top_2_shareholder_location_Luxembourg,0.027189225100582016,0.007247965821437749
yeo_joh_hist_gross_profit_usd,0.01992733189533331,0.006242757852051466
cntry_of_risk_US,0.018144463696620605,0.002242395032284246
issuer_cntry_domicile_name_United States of America,0.017001523585271704,0.0031854138545460166
yeo_joh_shares_outstanding,0.01634476074463568,0.006367517640163101
cntry_of_risk_GB,0.013860638840088457,0.0054412650939853705
yeo_joh_net_income_usd,0.013695241645087087,0.0028413445336101543
yeo_joh_shares_float,0.013005280821217125,0.01706280684200266
top_1_shareholder_location_Japan,0.009921063697018829,0.003359983357761148
yeo_joh_hist_asset_turnover,0.009202181737108817,0.005701355059186454
top_2_shareholder_location_Ireland,0.006068905666885727,0.005093207795441694
gics_sub_ind_Automobile Manufacturers,0.0060321336221415,0.0023647459391103087
top_3_shareholder_location_Luxembourg,0.004921251774177071,0.004401158176212288
cntry_of_risk_IN,0.004220731165933511,0.000981909331137772
yeo_joh_hist_capex_depr,0.0040396185093216075,0.0034353696276361798
yeo_joh_beta,0.003934572104469703,0.002627963653222259
gics_sub_ind_Interactive Media & Services,0.0036228266379095043,0.0014687027253001766
cntry_of_risk_AU,0.003612983895980504,0.0016321753292159078
gics_sub_ind_Application Software,0.0035491011223383164,0.0023472882695636894
top_1_shareholder_location_United States,0.0034431938992065423,0.0009238571345227844
top_2_shareholder_location_Japan,0.0033510952550641405,0.004088976640044799
gics_sub_ind_Restaurants,0.0033377707183473325,0.0012211170983544891
cntry_of_risk_CH,0.0033037279055883606,0.0013229341619479563
top_3_shareholder_location_United States,0.0030774413054823757,0.002747416543399041
gics_sub_ind_Environmental & Facilities Services,0.003056080410669848,0.0023609521649792407
gics_sub_ind_Rail Transportation,0.0029294101086835057,0.0009372846733635004
issuer_cntry_domicile_name_United Kingdom,0.0028887124087938697,0.0020911493128575264
yeo_joh_hist_capex_sales,0.0028237433807240973,0.000908823179687109
yeo_joh_hist_book_px,0.002660458684086342,0.0009136836634514663
cntry_of_risk_FI,0.0025397376257537798,0.0027708829112901936
issuer_cntry_domicile_name_Finland,0.0025397368594389904,0.002770882359509849
top_3_shareholder_location_France,0.0024899562157606804,0.0014356569477480489
gics_sub_ind_Personal Care Products,0.002153762322598418,0.001031100177827197
issuer_cntry_domicile_name_Hong Kong,0.002133007590923164,0.003633904406409371
gics_sub_ind_Diversified Banks,0.002018629838409358,0.0026272434867889256
gics_sub_ind_Automotive Parts & Equipment,0.0019588228120751227,0.0016491980338554021
gics_sector_Industrials,0.001858366616396545,0.0007684587737395752
top_1_shareholder_location_Australia,0.0017511582643571443,0.0012647292208228659
top_3_shareholder_location_Australia,0.0017174463793298677,0.0014062875961212687
gics_sub_ind_Aerospace & Defense,0.0016804718236092865,0.0006031736194410519
yeo_joh_hist_pe,0.0015943069958454625,0.00046376873863482034
yeo_joh_hist_roa,0.0015068667905149603,0.0022700303098988164
gics_sub_ind_Oil & Gas Exploration & Production,0.001405055711744141,0.0010634925404495808
gics_sub_ind_Commodity Chemicals,0.0013262596628087265,0.0007938968096506898
top_1_shareholder_location_India,0.001287040550355012,0.00032813389252445363
issuer_cntry_domicile_name_India,0.001287035152174154,0.00032813257945453955
"gics_sub_ind_Hotels, Resorts & Cruise Lines",0.001254791423680468,0.0004707934526770192
gics_sub_ind_Health Care Distributors,0.0012208629968050722,0.0011553990291643587
